order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales
8723,US-2016-123960,1827,5,0,16,0.48,32
8724,US-2016-123960,1459,7,0,17,0.46,36
8725,US-2016-123960,966,6,0,10,0.19,54
8726,US-2016-123960,356,2,0,16,0.28,56
8727,US-2016-124219,1643,4,0,13,0.46,28
8728,US-2016-124219,1549,3,0,34,0.16,213
8729,US-2016-125374,748,2,0.3,-29,-0.27,108
8730,US-2016-126214,600,1,0,37,0.37,100
8731,US-2016-126214,310,13,0,356,0.22,1618
8732,US-2016-126235,491,2,0,6,0.36,17
8733,US-2016-126753,238,2,0.7,-2,-0.7,3
8734,US-2016-126753,241,3,0.7,-3,-0.73,4
8735,US-2016-126753,1789,3,0.2,3,0.31,10
8736,US-2016-126753,1832,2,0.2,4,0.35,10
8737,US-2016-126753,1408,3,0.2,-5,-0.18,31
8738,US-2016-126753,1535,3,0.2,0,0.0,254
8739,US-2016-126753,436,4,0.4,-113,-0.22,520
8740,US-2016-126977,1666,5,0,1,0.07,15
8741,US-2016-126977,147,4,0,1,0.02,68
8742,US-2016-126977,193,7,0,41,0.47,88
8743,US-2016-126977,581,4,0,27,0.29,95
8744,US-2016-126977,539,2,0,53,0.48,111
8745,US-2016-126977,1214,2,0.1,9,0.04,200
8746,US-2016-126977,453,3,0,59,0.28,210
8747,US-2016-126977,1278,2,0,218,0.33,660
8748,US-2016-126977,530,5,0.2,-25,-0.01,2004
8749,US-2016-126977,1358,6,0.2,159,0.04,4229
8750,US-2016-127040,1823,1,0,3,0.48,6
8751,US-2016-127040,1696,7,0,21,0.49,42
8752,US-2016-127040,1448,4,0,42,0.37,114
8753,US-2016-127040,1026,9,0,97,0.06,1620
8754,US-2016-128090,1163,1,0.2,0,0.11,2
8755,US-2016-128090,196,2,0.2,2,0.35,5
8756,US-2016-128090,1682,8,0.2,106,0.34,313
8757,US-2016-128090,1399,5,0.2,211,0.11,1880
8758,US-2016-128587,586,2,0,4,0.39,10
8759,US-2016-128587,403,7,0,2303,0.47,4900
8760,US-2016-129007,44,3,0.2,8,0.31,25
8761,US-2016-129007,1563,3,0,12,0.27,45
8762,US-2016-129007,673,7,0,55,0.42,132
8763,US-2016-129007,562,5,0,25,0.12,207
8764,US-2016-129007,1708,2,0,101,0.48,210
8765,US-2016-129007,741,3,0.2,72,0.1,718
8766,US-2016-129553,1071,3,0,0,0.01,30
8767,US-2016-129637,1167,5,0.2,1,0.11,13
8768,US-2016-129637,869,2,0.6,-20,-0.48,42
8769,US-2016-129637,1553,1,0.2,-16,-0.09,180
8770,US-2016-130491,111,1,0,2,0.31,6
8771,US-2016-130491,1412,2,0,2,0.3,6
8772,US-2016-130491,1658,2,0,4,0.45,10
8773,US-2016-130512,1504,2,0.2,-1,-0.2,3
8774,US-2016-130512,1371,4,0.2,4,0.18,22
8775,US-2016-130512,1777,2,0.2,15,0.31,50
8776,US-2016-130512,683,2,0.7,-83,-0.83,100
8777,US-2016-130512,1377,6,0.2,-166,-0.25,663
8778,US-2016-130519,1595,4,0.2,3,0.16,16
8779,US-2016-130519,1813,3,0.2,5,0.35,16
8780,US-2016-130519,502,2,0.2,2,0.09,25
8781,US-2016-130519,1534,1,0.2,-2,-0.04,56
8782,US-2016-131359,586,4,0.2,4,0.24,15
8783,US-2016-131359,989,2,0.7,-46,-0.77,60
8784,US-2016-131359,1229,5,0.2,31,0.35,88
8785,US-2016-131359,1452,1,0.2,165,0.38,440
8786,US-2016-131842,765,2,0.2,11,0.11,97
8787,US-2016-132836,200,7,0,13,0.46,29
8788,US-2016-132836,912,2,0,12,0.28,42
8789,US-2016-132836,1293,2,0,84,0.28,300
8790,US-2016-132836,422,6,0,182,0.45,404
8791,US-2016-134026,1383,1,0.2,-18,-0.25,73
8792,US-2016-134026,1548,2,0.2,1,0.01,97
8793,US-2016-134026,807,8,0.2,-114,-0.14,832
8794,US-2016-134271,194,3,0,10,0.47,22
8795,US-2016-134558,1696,5,0,15,0.49,30
8796,US-2016-134558,370,4,0.3,-105,-0.1,1053
8797,US-2016-134558,1004,9,0,517,0.23,2250
8798,US-2016-136259,929,3,0.7,-6,-0.77,7
8799,US-2016-136259,89,4,0.2,2,0.08,27
8800,US-2016-136427,784,7,0.2,16,0.13,126
8801,US-2016-136476,682,1,0.7,-116,-0.73,158
8802,US-2016-136749,1585,5,0,74,0.47,158
8803,US-2016-136749,1537,6,0,47,0.17,276
8804,US-2016-136987,538,2,0,24,0.46,53
8805,US-2016-136987,402,4,0.2,216,0.34,640
8806,US-2016-137008,774,4,0,23,0.45,51
8807,US-2016-137008,1116,1,0,32,0.36,90
8808,US-2016-137008,465,5,0,46,0.48,95
8809,US-2016-137533,1831,4,0.2,7,0.35,21
8810,US-2016-137960,919,1,0,25,0.15,166
8811,US-2016-138093,152,5,0,13,0.48,26
8812,US-2016-138093,1048,9,0,9,0.34,27
8813,US-2016-138093,1337,5,0,21,0.46,45
8814,US-2016-138093,431,1,0,36,0.27,135
8815,US-2016-138093,751,3,0,141,0.26,543
8816,US-2016-138121,696,4,0,14,0.49,30
8817,US-2016-138121,791,2,0,38,0.27,142
8818,US-2016-138121,1538,3,0,15,0.07,212
8819,US-2016-138121,850,3,0,48,0.16,303
8820,US-2016-138121,772,9,0,137,0.25,547
8821,US-2016-138303,575,3,0.2,-7,-0.2,36
8822,US-2016-138303,1623,6,0.2,20,0.38,53
8823,US-2016-138303,1050,1,0.2,-150,-0.23,666
8824,US-2016-138716,44,3,0.2,8,0.31,25
8825,US-2016-138919,1356,2,0.4,-103,-0.3,344
8826,US-2016-139675,481,8,0,92,0.28,328
8827,US-2016-139675,744,4,0.2,103,0.11,915
8828,US-2016-139759,747,1,0.2,5,0.11,41
8829,US-2016-139759,633,4,0,30,0.28,106
8830,US-2016-140200,312,3,0.5,-204,-0.52,393
8831,US-2016-140851,1726,6,0,19,0.48,39
8832,US-2016-141453,692,3,0.8,-6,-1.5,4
8833,US-2016-141684,131,4,0,11,0.45,25
8834,US-2016-142020,1661,4,0,14,0.47,30
8835,US-2016-142020,616,3,0,12,0.34,35
8836,US-2016-142811,1400,5,0.2,33,0.38,88
8837,US-2016-144771,32,1,0.2,3,0.28,11
8838,US-2016-144771,1409,3,0.2,-5,-0.09,53
8839,US-2016-145121,59,5,0,13,0.49,27
8840,US-2016-145422,1435,3,0.15,-30,-0.08,359
8841,US-2016-145436,763,2,0.2,-28,-0.18,162
8842,US-2016-145436,765,8,0.2,44,0.11,390
8843,US-2016-146745,242,2,0.2,2,0.34,6
8844,US-2016-146745,1208,2,0.2,-13,-0.1,130
8845,US-2016-147242,615,2,0,16,0.26,62
8846,US-2016-147242,1758,9,0,125,0.45,279
8847,US-2016-147242,1188,2,0,83,0.23,362
8848,US-2016-147662,50,2,0.7,-2,-0.73,2
8849,US-2016-147662,1129,3,0.2,1,0.06,14
8850,US-2016-147662,712,2,0.7,-12,-0.8,15
8851,US-2016-147662,296,3,0.2,1,0.01,72
8852,US-2016-147662,775,3,0.4,-81,-0.25,324
8853,US-2016-147739,1536,4,0.2,-68,-0.13,547
8854,US-2016-148817,502,4,0,17,0.27,62
8855,US-2016-148817,699,4,0,31,0.48,64
8856,US-2016-149629,391,5,0.2,6,0.03,232
8857,US-2016-149692,267,7,0.8,-5,-1.75,3
8858,US-2016-150161,700,4,0.7,-18,-0.73,25
8859,US-2016-150231,255,3,0,6,0.36,18
8860,US-2016-150630,1292,2,0.2,1,0.34,3
8861,US-2016-150630,56,6,0.7,-6,-0.83,7
8862,US-2016-150630,266,2,0.7,-7,-0.73,10
8863,US-2016-150630,1038,2,0.2,4,0.23,16
8864,US-2016-150630,361,6,0.2,10,0.11,86
8865,US-2016-150630,873,3,0.2,16,0.13,124
8866,US-2016-150630,1358,7,0.5,-1665,-0.54,3083
8867,US-2016-151407,442,4,0,77,0.29,264
8868,US-2016-151435,964,1,0,22,0.26,86
8869,US-2016-152128,1418,3,0,8,0.38,21
8870,US-2016-152128,685,2,0,60,0.47,128
8871,US-2016-153283,1501,2,0,7,0.47,16
8872,US-2016-153374,1031,6,0.2,90,0.19,480
8873,US-2016-153500,925,2,0.2,2,0.36,7
8874,US-2016-153500,556,2,0.2,-29,-0.18,168
8875,US-2016-153500,871,9,0.2,57,0.2,283
8876,US-2016-154389,993,8,0.4,-162,-0.22,749
8877,US-2016-155369,654,2,0.8,-53,-2.7,20
8878,US-2016-155369,650,4,0.8,-512,-1.65,310
8879,US-2016-156496,630,4,0.2,15,0.11,133
8880,US-2016-156496,1230,7,0.2,-31,-0.23,140
8881,US-2016-156496,154,4,0.2,38,0.09,438
8882,US-2016-156797,1146,2,0,3,0.26,12
8883,US-2016-156797,157,2,0,35,0.25,138
8884,US-2016-156867,271,3,0.7,-26,-0.7,37
8885,US-2016-156867,504,3,0.2,-4,-0.04,102
8886,US-2016-156867,1017,6,0.2,-27,-0.11,239
8887,US-2016-157014,916,2,0.2,-3,-0.11,24
8888,US-2016-157014,43,5,0.7,-22,-0.7,32
8889,US-2016-157014,1389,1,0.5,-16,-0.44,35
8890,US-2016-157014,1094,2,0.2,1,0.01,48
8891,US-2016-157154,377,4,0.4,-373,-0.37,1018
8892,US-2016-158589,482,3,0,8,0.25,32
8893,US-2016-158911,1494,2,0.2,1,0.15,5
8894,US-2016-158911,218,3,0.2,4,0.36,12
8895,US-2016-159499,216,5,0.2,5,0.33,17
8896,US-2016-159499,307,2,0.2,-1,-0.06,23
8897,US-2016-159499,641,6,0.2,28,0.09,326
8898,US-2016-159513,1610,3,0.2,24,0.34,72
8899,US-2016-159982,546,9,0.6,-8,-0.7,12
8900,US-2016-159982,1545,5,0.2,4,0.07,54
8901,US-2016-159982,284,2,0.2,-20,-0.24,82
8902,US-2016-159982,1022,6,0.2,57,0.09,648
8903,US-2016-160150,1638,1,0.7,-1,-0.67,2
8904,US-2016-160563,91,6,0,6,0.38,16
8905,US-2016-160563,1012,3,0,86,0.36,240
8906,US-2016-160857,1807,3,0,9,0.48,19
8907,US-2016-160857,484,3,0,30,0.38,79
8908,US-2016-160857,1457,2,0.1,21,0.17,128
8909,US-2016-160857,461,3,0,7,0.02,358
8910,US-2016-160857,1453,7,0.2,1015,0.36,2800
8911,US-2016-161347,664,1,0.7,-2,-0.83,2
8912,US-2016-161466,1135,2,0.2,1,0.09,7
8913,US-2016-161991,1364,5,0.8,-3,-1.65,2
8914,US-2016-161991,345,7,0.2,376,0.34,1114
8915,US-2016-163279,1537,2,0,16,0.17,92
8916,US-2016-163279,538,4,0,49,0.46,106
8917,US-2016-163279,450,3,0.2,186,0.13,1488
8918,US-2016-163433,696,1,0.8,-2,-1.55,1
8919,US-2016-163433,711,2,0.8,-7,-1.6,4
8920,US-2016-163433,1165,3,0.2,1,0.11,8
8921,US-2016-163433,1794,3,0.2,5,0.35,16
8922,US-2016-163433,1580,2,0.2,8,0.2,41
8923,US-2016-163433,754,1,0.3,-20,-0.36,57
8924,US-2016-163433,363,3,0.2,7,0.09,74
8925,US-2016-163433,1039,2,0.2,6,0.06,98
8926,US-2016-163433,779,4,0.2,24,0.1,245
8927,US-2016-163685,263,8,0.8,-9,-1.6,6
8928,US-2016-163685,1722,10,0.2,13,0.31,42
8929,US-2016-163783,1514,3,0.2,-3,-0.25,13
8930,US-2016-163825,1335,2,0,33,0.25,134
8931,US-2016-163825,651,3,0.2,1144,0.38,3050
8932,US-2016-164175,771,5,0.3,-15,-0.07,213
8933,US-2016-164238,935,7,0.2,3,0.07,45
8934,US-2016-164238,1200,3,0.5,-205,-0.68,301
8935,US-2016-164308,155,6,0,214,0.26,822
8936,US-2016-164357,1166,5,0.2,1,0.11,13
8937,US-2016-164448,1318,2,0.2,3,0.34,10
8938,US-2016-164448,1346,5,0,7,0.48,15
8939,US-2016-164448,48,5,0.2,9,0.31,30
8940,US-2016-164448,179,14,0,197,0.46,427
8941,US-2016-164966,767,6,0,39,0.25,156
8942,US-2016-165449,1407,4,0.2,-1,-0.05,27
8943,US-2016-165512,249,6,0.8,-13,-1.7,8
8944,US-2016-165512,755,7,0.3,-164,-0.27,603
8945,US-2016-165743,1636,3,0.7,-3,-0.7,5
8946,US-2016-165743,1632,6,0.7,-7,-0.77,10
8947,US-2016-165743,1427,6,0.7,-248,-1.7,146
8948,US-2016-166520,1270,3,0,40,0.49,81
8949,US-2016-166520,958,10,0,192,0.32,600
8950,US-2016-167220,125,4,0.2,6,0.29,22
8951,US-2016-168704,909,2,0.3,-45,-0.21,211
8952,US-2016-168704,145,3,0.2,18,0.08,240
8953,US-2016-168704,427,4,0.3,-113,-0.19,610
8954,US-2016-168732,1508,1,0,0,0.28,2
8955,US-2016-168732,1804,4,0,12,0.48,26
8956,US-2016-168732,1073,6,0,21,0.21,102
8957,US-2016-168914,638,8,0.8,-53,-2.55,21
8958,US-2016-168935,1021,3,0.2,-1,-0.01,84
8959,US-2016-168935,847,3,0.45,-157,-0.42,375
8960,US-2017-100405,1170,2,0,4,0.46,8
8961,US-2017-100419,409,3,0.8,-8,-1.65,5
8962,US-2017-100461,1287,7,0,50,0.47,106
8963,US-2017-100461,168,6,0,407,0.26,1566
8964,US-2017-100566,1534,3,0.6,-90,-1.08,84
8965,US-2017-100720,90,2,0.2,1,0.13,6
8966,US-2017-100720,1103,3,0.4,-29,-0.2,144
8967,US-2017-100720,724,4,0.4,-115,-0.23,494
8968,US-2017-100839,626,3,0.2,4,0.18,25
8969,US-2017-100839,827,5,0.5,-466,-0.64,727
8970,US-2017-101196,284,2,0.2,-20,-0.24,82
8971,US-2017-101497,1677,1,0,9,0.48,19
8972,US-2017-101616,795,8,0,41,0.47,87
8973,US-2017-102141,513,8,0.2,46,0.31,147
8974,US-2017-102232,360,7,0,59,0.3,197
8975,US-2017-102239,263,2,0.2,2,0.35,6
8976,US-2017-102239,736,6,0,320,0.19,1686
8977,US-2017-103646,1261,8,0.8,-67,-1.5,45
8978,US-2017-103646,949,3,0.8,-127,-2.6,49
8979,US-2017-103646,636,4,0.2,-13,-0.13,102
8980,US-2017-103674,241,4,0.2,5,0.35,13
8981,US-2017-103674,1775,2,0,6,0.48,13
8982,US-2017-103674,119,7,0,0,0.0,14
8983,US-2017-103674,341,7,0,5,0.28,19
8984,US-2017-103674,441,2,0.2,31,0.13,250
8985,US-2017-103674,174,5,0.2,27,0.1,272
8986,US-2017-103674,904,14,0.2,153,0.35,437
8987,US-2017-104794,1517,2,0,2,0.49,4
8988,US-2017-104815,1390,4,0.3,0,0.0,199
8989,US-2017-105452,579,5,0.6,-10,-0.4,25
8990,US-2017-105452,1539,5,0.6,-378,-1.25,303
8991,US-2017-105578,1521,3,0.7,-2,-0.8,2
8992,US-2017-105578,712,2,0.7,-12,-0.8,15
8993,US-2017-105578,1609,2,0.7,-15,-0.67,23
8994,US-2017-105578,1625,1,0.2,12,0.36,33
8995,US-2017-105578,770,2,0.2,50,0.06,802
8996,US-2017-105830,1554,4,0.2,-35,-0.23,157
8997,US-2017-106313,1805,3,0,9,0.48,19
8998,US-2017-106600,838,5,0,89,0.25,355
8999,US-2017-106677,139,2,0.4,-16,-0.67,24
9000,US-2017-107440,1496,2,0,3,0.33,10
9001,US-2017-107440,1650,5,0,12,0.47,25
9002,US-2017-107440,20,7,0,2366,0.26,9100
9003,US-2017-108098,1617,3,0,30,0.17,177
9004,US-2017-108455,1713,4,0,12,0.48,26
9005,US-2017-108455,1667,3,0,9,0.26,34
9006,US-2017-108455,881,7,0,20,0.49,40
9007,US-2017-108497,384,5,0.15,35,0.06,599
9008,US-2017-108504,1353,5,0,0,0.02,9
9009,US-2017-108504,548,3,0,7,0.38,19
9010,US-2017-108504,417,1,0,2,0.02,81
9011,US-2017-108504,1276,3,0,28,0.27,105
9012,US-2017-108504,1625,3,0,60,0.49,123
9013,US-2017-108504,284,3,0,2,0.01,154
9014,US-2017-108504,127,2,0,79,0.47,168
9015,US-2017-108504,379,2,0,53,0.22,240
9016,US-2017-108504,1739,7,0,161,0.47,342
9017,US-2017-108504,1624,9,0,171,0.49,349
9018,US-2017-108504,33,3,0,126,0.26,485
9019,US-2017-108637,894,4,0,21,0.45,46
9020,US-2017-108637,876,2,0,41,0.32,128
9021,US-2017-108637,612,2,0,45,0.28,160
9022,US-2017-108777,1634,3,0.7,-14,-0.77,19
9023,US-2017-108777,1012,6,0.2,77,0.2,384
9024,US-2017-109260,1026,3,0.2,-76,-0.18,432
9025,US-2017-110156,256,2,0.8,-2,-1.7,1
9026,US-2017-110156,730,2,0.6,-1,-0.33,2
9027,US-2017-110156,1697,2,0.2,4,0.35,10
9028,US-2017-110156,711,5,0.8,-17,-1.6,11
9029,US-2017-110156,1340,3,0.2,14,0.34,41
9030,US-2017-110156,1507,12,0.2,22,0.38,58
9031,US-2017-110156,931,5,0.2,25,0.35,72
9032,US-2017-110156,1555,6,0.2,-16,-0.16,101
9033,US-2017-110170,1200,7,0.32,-225,-0.24,957
9034,US-2017-111290,255,5,0,11,0.36,29
9035,US-2017-111290,1713,5,0,16,0.48,32
9036,US-2017-111290,1274,1,0,36,0.33,110
9037,US-2017-111290,658,5,0,135,0.14,966
9038,US-2017-111528,409,1,0.2,2,0.34,6
9039,US-2017-111528,907,4,0,125,0.26,481
9040,US-2017-111563,496,3,0.6,-6,-0.5,11
9041,US-2017-111563,506,4,0.6,-84,-1.28,66
9042,US-2017-112396,1062,2,0,11,0.35,32
9043,US-2017-112396,1000,3,0,40,0.44,90
9044,US-2017-112970,1167,3,0,3,0.29,10
9045,US-2017-112977,1198,1,0.2,-22,-0.13,177
9046,US-2017-113509,1601,3,0.2,-14,-0.16,84
9047,US-2017-113649,1789,9,0.2,10,0.31,31
9048,US-2017-113649,143,2,0.2,4,0.1,45
9049,US-2017-113649,954,4,0.2,64,0.11,570
9050,US-2017-113677,208,3,0,7,0.46,15
9051,US-2017-113677,1843,4,0,593,0.26,2280
9052,US-2017-113985,586,3,0,6,0.39,15
9053,US-2017-113985,716,2,0.2,9,0.38,25
9054,US-2017-113985,809,3,0,27,0.45,60
9055,US-2017-113985,1426,3,0.2,34,0.33,104
9056,US-2017-114013,716,5,0.7,-15,-0.67,23
9057,US-2017-114013,1487,5,0.2,14,0.34,41
9058,US-2017-114013,895,1,0.7,-42,-0.8,52
9059,US-2017-114013,1485,2,0.2,-28,-0.23,126
9060,US-2017-114013,956,5,0.2,47,0.13,380
9061,US-2017-114013,1372,2,0.3,-6,-0.01,387
9062,US-2017-114013,1226,3,0.7,-644,-1.43,449
9063,US-2017-114013,1294,3,0.4,-117,-0.22,540
9064,US-2017-114013,1377,5,0.2,-138,-0.25,553
9065,US-2017-114174,231,4,0,7,0.47,15
9066,US-2017-114174,388,3,0,14,0.08,174
9067,US-2017-114230,589,4,0.2,4,0.1,40
9068,US-2017-114293,1179,4,0.2,-12,-0.06,195
9069,US-2017-114622,1642,2,0.7,-7,-0.73,9
9070,US-2017-114776,1820,3,0,9,0.48,19
9071,US-2017-114888,971,3,0,2,0.3,6
9072,US-2017-114888,410,3,0.2,4,0.35,12
9073,US-2017-115441,1487,2,0,10,0.47,21
9074,US-2017-115441,566,5,0,28,0.29,95
9075,US-2017-115441,1076,7,0,48,0.39,124
9076,US-2017-115441,992,5,0,83,0.28,298
9077,US-2017-115441,1213,4,0,97,0.24,404
9078,US-2017-115455,617,2,0.6,-8,-0.55,14
9079,US-2017-115455,369,3,0.5,-301,-0.5,601
9080,US-2017-115819,1120,3,0,2,0.28,5
9081,US-2017-115819,134,1,0.2,2,0.34,6
9082,US-2017-115819,235,3,0.2,3,0.35,9
9083,US-2017-115819,95,4,0,10,0.45,23
9084,US-2017-115819,1303,5,0.2,13,0.33,40
9085,US-2017-115819,1239,5,0,21,0.29,73
9086,US-2017-115952,236,5,0,14,0.5,29
9087,US-2017-116365,920,2,0.2,-5,-0.18,30
9088,US-2017-116365,1615,3,0.2,-6,-0.04,166
9089,US-2017-116365,156,5,0.2,14,0.08,181
9090,US-2017-116400,571,4,0,11,0.28,40
9091,US-2017-116442,572,2,0,4,0.29,15
9092,US-2017-116729,1830,7,0,22,0.48,45
9093,US-2017-116729,1406,7,0,76,0.3,254
9094,US-2017-116729,1394,7,0.2,258,0.1,2576
9095,US-2017-117037,62,1,0.8,-5,-1.65,3
9096,US-2017-117037,51,3,0.2,2,0.31,8
9097,US-2017-117037,673,3,0.6,-10,-0.45,23
9098,US-2017-117037,1658,8,0.2,10,0.31,31
9099,US-2017-117387,258,4,0.2,25,0.38,67
9100,US-2017-117541,1576,5,0,8,0.46,16
9101,US-2017-117541,1496,4,0,7,0.33,20
9102,US-2017-117793,1061,2,0,1,0.45,2
9103,US-2017-117793,1271,1,0,4,0.28,15
9104,US-2017-117793,1265,4,0,12,0.46,25
9105,US-2017-117793,226,3,0,18,0.47,38
9106,US-2017-118780,1659,1,0,3,0.46,7
9107,US-2017-118780,52,2,0,9,0.15,59
9108,US-2017-119046,68,3,0.2,4,0.35,11
9109,US-2017-119046,1355,3,0,14,0.46,30
9110,US-2017-119046,59,12,0.2,19,0.36,52
9111,US-2017-119270,787,2,0,9,0.45,20
9112,US-2017-119298,1232,2,0,18,0.3,60
9113,US-2017-120460,673,3,0.6,-10,-0.45,23
9114,US-2017-120929,277,3,0.4,-95,-0.5,190
9115,US-2017-121013,210,2,0,12,0.47,25
9116,US-2017-121013,425,3,0,314,0.19,1653
9117,US-2017-122182,1273,1,0.2,7,0.19,40
9118,US-2017-122245,312,3,0.5,-204,-0.52,393
9119,US-2017-123470,1310,3,0.7,-14,-0.73,19
9120,US-2017-123470,1584,3,0.2,12,0.1,122
9121,US-2017-123610,1502,1,0,2,0.27,9
9122,US-2017-123610,1082,6,0,47,0.39,120
9123,US-2017-123750,1666,2,0.2,-1,-0.16,5
9124,US-2017-123750,703,2,0.7,-145,-0.77,190
9125,US-2017-123750,922,5,0.2,55,0.19,292
9127,US-2017-124163,1048,1,0,1,0.34,3
9128,US-2017-124163,567,11,0,17,0.25,69
9129,US-2017-124163,753,2,0,50,0.25,202
9130,US-2017-124163,1031,5,0,175,0.35,500
9131,US-2017-125402,224,1,0,2,0.46,5
9132,US-2017-125402,1163,2,0,2,0.29,6
9133,US-2017-125402,129,5,0,5,0.47,11
9134,US-2017-125402,122,2,0,15,0.5,30
9135,US-2017-125402,1460,8,0.2,4,0.1,45
9136,US-2017-125402,402,3,0.2,162,0.34,480
9137,US-2017-125402,737,4,0.2,60,0.13,483
9138,US-2017-125969,769,2,0.2,-9,-0.11,81
9139,US-2017-125969,559,3,0,26,0.11,239
9140,US-2017-126431,184,1,0,14,0.46,31
9141,US-2017-126431,962,3,0,6,0.2,31
9142,US-2017-126431,1477,9,0,34,0.45,75
9143,US-2017-126452,240,2,0.2,5,0.38,13
9144,US-2017-126452,1797,2,0,6,0.48,13
9145,US-2017-126452,139,2,0.2,-8,-0.25,32
9146,US-2017-126452,1722,9,0,21,0.45,48
9147,US-2017-126452,1106,5,0.2,-21,-0.23,92
9148,US-2017-126452,1014,3,0,92,0.36,255
9149,US-2017-126452,369,9,0.2,180,0.06,2887
9150,US-2017-126844,469,8,0.6,-32,-0.63,52
9151,US-2017-126893,1100,3,0.4,-115,-0.23,495
9152,US-2017-127334,286,2,0.2,9,0.1,87
9153,US-2017-127334,370,3,0.5,-305,-0.54,564
9154,US-2017-127425,1401,6,0,8,0.25,33
9155,US-2017-127425,1273,5,0,87,0.35,250
9156,US-2017-127971,592,3,0.6,-3,-0.4,7
9157,US-2017-127971,1400,7,0.2,46,0.38,123
9158,US-2017-127971,773,5,0.3,-77,-0.24,318
9159,US-2017-128195,902,5,0.8,-7,-1.65,4
9160,US-2017-128293,418,1,0.2,-13,-0.2,65
9161,US-2017-128678,1569,5,0,10,0.47,21
9162,US-2017-128678,414,7,0.2,16,0.33,49
9163,US-2017-128902,429,2,0.3,-31,-0.13,244
9164,US-2017-128909,1743,4,0.2,6,0.31,19
9165,US-2017-128909,1044,4,0.2,-25,-0.08,333
9166,US-2017-129469,527,2,0.2,0,0.06,5
9167,US-2017-129469,1368,6,0.2,-27,-0.05,533
9168,US-2017-131058,243,7,0,10,0.49,20
9169,US-2017-131114,287,2,0.8,-12,-2.7,4
9170,US-2017-131114,969,4,0.2,-1,-0.08,19
9171,US-2017-131114,82,3,0.2,2,0.08,21
9172,US-2017-131149,357,4,0.2,17,0.11,154
9173,US-2017-131149,660,3,0.2,-34,-0.1,338
9174,US-2017-131611,1519,3,0.8,-6,-1.75,4
9175,US-2017-131611,1310,3,0.8,-20,-1.6,13
9176,US-2017-131611,1030,5,0.2,45,0.26,172
9177,US-2017-131611,974,8,0.3,-160,-0.19,863
9178,US-2017-131611,1200,7,0.32,-225,-0.24,957
9179,US-2017-131674,1078,2,0.2,17,0.29,58
9180,US-2017-131891,272,3,0.7,-1,-0.67,2
9181,US-2017-131912,1844,1,0.2,4,0.33,12
9182,US-2017-132423,910,5,0.2,3,0.36,8
9183,US-2017-132423,526,7,0.2,6,0.18,33
9184,US-2017-132577,203,1,0.2,1,0.33,2
9185,US-2017-132577,71,6,0.8,-7,-1.5,4
9186,US-2017-132577,1645,6,0.8,-10,-1.55,6
9187,US-2017-132577,963,2,0.2,-1,-0.03,24
9188,US-2017-132577,1165,9,0.2,3,0.11,24
9189,US-2017-132857,1305,3,0.2,2,0.25,7
9190,US-2017-133508,111,5,0,9,0.31,29
9191,US-2017-133879,240,2,0.8,-5,-1.5,3
9192,US-2017-133879,1145,3,0.2,2,0.11,13
9193,US-2017-133879,737,5,0.3,0,0.0,528
9194,US-2017-134369,1763,2,0,6,0.49,13
9195,US-2017-134488,1204,2,0.3,-13,-0.09,155
9196,US-2017-134656,1758,4,0.2,31,0.31,99
9197,US-2017-134761,156,1,0.2,3,0.08,36
9198,US-2017-134908,213,3,0.2,3,0.35,8
9199,US-2017-134908,557,4,0.2,-23,-0.19,125
9200,US-2017-135209,152,6,0.2,9,0.35,25
9201,US-2017-135209,1689,7,0.2,13,0.35,37
9202,US-2017-135720,915,5,0.2,30,0.25,120
9203,US-2017-135720,1557,3,0.2,-52,-0.21,243
9204,US-2017-135720,938,4,0.2,30,0.1,301
9205,US-2017-135923,582,8,0.2,4,0.3,14
9206,US-2017-135923,645,4,0.2,6,0.1,65
9207,US-2017-135923,1435,4,0.2,-68,-0.15,451
9208,US-2017-136581,1832,6,0.2,11,0.35,31
9209,US-2017-137295,1844,7,0.7,-25,-0.8,31
9210,US-2017-137295,1133,3,0.2,6,0.13,48
9211,US-2017-137295,174,2,0.2,11,0.1,109
9212,US-2017-137547,301,3,0.2,2,0.08,21
9213,US-2017-138408,1035,4,0,528,0.4,1320
9214,US-2017-139087,576,3,0,4,0.36,12
9215,US-2017-139087,1314,3,0.2,4,0.33,13
9216,US-2017-139087,479,2,0.2,-5,-0.23,21
9217,US-2017-139087,551,5,0,11,0.44,25
9218,US-2017-139087,817,2,0,17,0.25,70
9219,US-2017-139087,1365,7,0,41,0.47,88
9220,US-2017-139087,668,3,0,90,0.21,428
9221,US-2017-139262,241,3,0.7,-3,-0.73,4
9222,US-2017-139262,234,2,0.7,-27,-0.77,35
9223,US-2017-139262,1498,3,0.2,32,0.08,432
9224,US-2017-139388,1367,4,0,0,0.02,15
9225,US-2017-139486,1106,3,0.2,-12,-0.23,55
9226,US-2017-139486,913,2,0,27,0.41,66
9227,US-2017-139710,173,3,0.2,20,0.11,177
9228,US-2017-140158,901,1,0,14,0.46,30
9229,US-2017-140158,983,3,0,35,0.29,119
9230,US-2017-140158,798,9,0,2592,0.48,5400
9231,US-2017-140172,1305,5,0,4,0.27,14
9232,US-2017-140172,851,3,0.1,48,0.23,207
9233,US-2017-140809,1667,5,0,15,0.26,56
9234,US-2017-141264,18,1,0.8,-153,-2.6,59
